,Model,Scenario,Region,Variable,Unit,Year,Value
1290,MESSAGEix-GLOBIOM_1.0,NPi_v3,World,Wind,EJ/yr,2060,40.38393108
1291,MESSAGEix-GLOBIOM_1.0,NPi_v3,Asia (No Japan),Wind,EJ/yr,2060,14.93834484
1292,MESSAGEix-GLOBIOM_1.0,NPi_v3,Middle East + Africa,Wind,EJ/yr,2060,7.413243699
1293,MESSAGEix-GLOBIOM_1.0,NPi_v3,Latin America,Wind,EJ/yr,2060,3.8657295339999997
1294,MESSAGEix-GLOBIOM_1.0,NPi_v3,Central Asia,Wind,EJ/yr,2060,1.0462773090000002
1295,MESSAGEix-GLOBIOM_1.0,NPi_v3,OECD90 + EU,Wind,EJ/yr,2060,13.120335699999998
1296,MESSAGEix-GLOBIOM_1.0,NPi_v3,World,Wind,EJ/yr,2070,53.68458337
1297,MESSAGEix-GLOBIOM_1.0,NPi_v3,Asia (No Japan),Wind,EJ/yr,2070,17.28005563
1298,MESSAGEix-GLOBIOM_1.0,NPi_v3,Middle East + Africa,Wind,EJ/yr,2070,12.99584263
1299,MESSAGEix-GLOBIOM_1.0,NPi_v3,Latin America,Wind,EJ/yr,2070,5.58259528
1300,MESSAGEix-GLOBIOM_1.0,NPi_v3,Central Asia,Wind,EJ/yr,2070,1.5406094540000002
1301,MESSAGEix-GLOBIOM_1.0,NPi_v3,OECD90 + EU,Wind,EJ/yr,2070,16.28548038
1302,MESSAGEix-GLOBIOM_1.0,NPi_v3,World,Wind,EJ/yr,2080,66.02709061
1303,MESSAGEix-GLOBIOM_1.0,NPi_v3,Asia (No Japan),Wind,EJ/yr,2080,22.07806675
1304,MESSAGEix-GLOBIOM_1.0,NPi_v3,Middle East + Africa,Wind,EJ/yr,2080,16.90068517
1305,MESSAGEix-GLOBIOM_1.0,NPi_v3,Latin America,Wind,EJ/yr,2080,6.459023329
1306,MESSAGEix-GLOBIOM_1.0,NPi_v3,Central Asia,Wind,EJ/yr,2080,2.204950482
1307,MESSAGEix-GLOBIOM_1.0,NPi_v3,OECD90 + EU,Wind,EJ/yr,2080,18.38436487
1308,MESSAGEix-GLOBIOM_1.0,NPi_v3,World,Wind,EJ/yr,2090,75.51258564
1309,MESSAGEix-GLOBIOM_1.0,NPi_v3,Asia (No Japan),Wind,EJ/yr,2090,24.693563600000004
1310,MESSAGEix-GLOBIOM_1.0,NPi_v3,Middle East + Africa,Wind,EJ/yr,2090,21.16772732
1311,MESSAGEix-GLOBIOM_1.0,NPi_v3,Latin America,Wind,EJ/yr,2090,7.341448507000001
1312,MESSAGEix-GLOBIOM_1.0,NPi_v3,Central Asia,Wind,EJ/yr,2090,3.0706492260000005
1313,MESSAGEix-GLOBIOM_1.0,NPi_v3,OECD90 + EU,Wind,EJ/yr,2090,19.23919698
1314,MESSAGEix-GLOBIOM_1.0,NPi_v3,World,Wind,EJ/yr,2100,85.06497808
1315,MESSAGEix-GLOBIOM_1.0,NPi_v3,Asia (No Japan),Wind,EJ/yr,2100,27.41742928
1316,MESSAGEix-GLOBIOM_1.0,NPi_v3,Middle East + Africa,Wind,EJ/yr,2100,26.28516638
1317,MESSAGEix-GLOBIOM_1.0,NPi_v3,Latin America,Wind,EJ/yr,2100,8.23523448
1318,MESSAGEix-GLOBIOM_1.0,NPi_v3,Central Asia,Wind,EJ/yr,2100,3.242536355
1319,MESSAGEix-GLOBIOM_1.0,NPi_v3,OECD90 + EU,Wind,EJ/yr,2100,19.88461159
1326,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,World,Wind,EJ/yr,2020,8.933960334
1327,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Asia (No Japan),Wind,EJ/yr,2020,2.903845603
1328,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Middle East + Africa,Wind,EJ/yr,2020,0.43072159340000005
1329,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Wind,EJ/yr,2020,0.2900975191
1330,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Wind,EJ/yr,2020,0.0374695198
1331,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Wind,EJ/yr,2020,5.271826098
1332,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,World,Wind,EJ/yr,2030,18.90091406
1333,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Asia (No Japan),Wind,EJ/yr,2030,9.098112782000001
1334,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Middle East + Africa,Wind,EJ/yr,2030,1.483602145
1335,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Wind,EJ/yr,2030,0.9338222970000001
1336,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Wind,EJ/yr,2030,0.14875785589999999
1337,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Wind,EJ/yr,2030,7.236618982
1338,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,World,Wind,EJ/yr,2040,31.20755876
1339,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Asia (No Japan),Wind,EJ/yr,2040,13.94518289
1340,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Middle East + Africa,Wind,EJ/yr,2040,3.904082695
1341,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Wind,EJ/yr,2040,2.239843295
1342,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Wind,EJ/yr,2040,0.4565664709
1343,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Wind,EJ/yr,2040,10.66188341
1344,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,World,Wind,EJ/yr,2050,44.25509477
1345,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Asia (No Japan),Wind,EJ/yr,2050,19.28006274
1346,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Middle East + Africa,Wind,EJ/yr,2050,7.161120505
1347,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Wind,EJ/yr,2050,3.550011796
1348,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Wind,EJ/yr,2050,1.217548286
1349,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Wind,EJ/yr,2050,13.04635144
1350,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,World,Wind,EJ/yr,2060,59.41354514
1351,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Asia (No Japan),Wind,EJ/yr,2060,25.73715522
1352,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Middle East + Africa,Wind,EJ/yr,2060,11.3304553
1353,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Wind,EJ/yr,2060,4.9158733880000005
1354,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Wind,EJ/yr,2060,2.503733927
1355,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Wind,EJ/yr,2060,14.92632731
1356,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,World,Wind,EJ/yr,2070,76.53734933
1357,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Asia (No Japan),Wind,EJ/yr,2070,27.60359206
1358,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Middle East + Africa,Wind,EJ/yr,2070,19.23420354
1359,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Wind,EJ/yr,2070,7.069560416
1360,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Wind,EJ/yr,2070,2.9731631860000003
1361,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Wind,EJ/yr,2070,19.65683013
1362,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,World,Wind,EJ/yr,2080,119.3264318
1363,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Asia (No Japan),Wind,EJ/yr,2080,37.772273799999994
1364,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Middle East + Africa,Wind,EJ/yr,2080,37.94605948
1365,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Wind,EJ/yr,2080,9.985052821
1366,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Wind,EJ/yr,2080,3.649219279
1367,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Wind,EJ/yr,2080,29.97382643
1368,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,World,Wind,EJ/yr,2090,172.6388913
1369,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Asia (No Japan),Wind,EJ/yr,2090,46.79304728
1370,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Middle East + Africa,Wind,EJ/yr,2090,59.01837288
1371,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Wind,EJ/yr,2090,14.48036187
1372,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Wind,EJ/yr,2090,5.525888532000001
1373,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Wind,EJ/yr,2090,46.82122072
1374,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,World,Wind,EJ/yr,2100,225.67795640000003
1375,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Asia (No Japan),Wind,EJ/yr,2100,59.52521762
1376,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Middle East + Africa,Wind,EJ/yr,2100,75.73941702
1377,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Wind,EJ/yr,2100,20.79909736
1378,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Wind,EJ/yr,2100,8.959874691
1379,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Wind,EJ/yr,2100,60.65434975
1386,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Wind,EJ/yr,2020,8.933960334
1387,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Wind,EJ/yr,2020,2.903845603
1388,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Wind,EJ/yr,2020,0.43072159340000005
1389,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Wind,EJ/yr,2020,0.2900975191
1390,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Wind,EJ/yr,2020,0.0374695198
1391,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Wind,EJ/yr,2020,5.271826098
1392,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Wind,EJ/yr,2030,22.08820825
1393,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Wind,EJ/yr,2030,10.51929399
1394,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Wind,EJ/yr,2030,2.217806035
1395,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Wind,EJ/yr,2030,1.16504883
1396,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Wind,EJ/yr,2030,0.3498244084
1397,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Wind,EJ/yr,2030,7.836234986
1398,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Wind,EJ/yr,2040,42.42629937
1399,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Wind,EJ/yr,2040,21.5655858
1400,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Wind,EJ/yr,2040,5.21915899
1401,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Wind,EJ/yr,2040,3.070811918
1402,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Wind,EJ/yr,2040,1.285242902
1403,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Wind,EJ/yr,2040,11.28549976
1404,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Wind,EJ/yr,2050,56.58374263
1405,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Wind,EJ/yr,2050,26.12902545
1406,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Wind,EJ/yr,2050,9.424948306000001
1407,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Wind,EJ/yr,2050,4.149753885
1408,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Wind,EJ/yr,2050,2.437956512
1409,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Wind,EJ/yr,2050,14.44205848
1410,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Wind,EJ/yr,2060,83.08782944
1411,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Wind,EJ/yr,2060,31.340175300000002
1412,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Wind,EJ/yr,2060,18.83131588
1413,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Wind,EJ/yr,2060,5.095924678
1414,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Wind,EJ/yr,2060,3.2349670180000003
1415,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Wind,EJ/yr,2060,24.58544657
1416,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Wind,EJ/yr,2070,121.90322479999999
1417,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Wind,EJ/yr,2070,40.42565131
1418,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Wind,EJ/yr,2070,31.95149333
1419,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Wind,EJ/yr,2070,7.740999249
1420,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Wind,EJ/yr,2070,5.698126283
1421,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Wind,EJ/yr,2070,36.08695464
1422,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Wind,EJ/yr,2080,160.01318480000003
1423,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Wind,EJ/yr,2080,46.65208569
1424,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Wind,EJ/yr,2080,51.34439326
1425,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Wind,EJ/yr,2080,11.75097305
1426,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Wind,EJ/yr,2080,6.522998589
1427,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Wind,EJ/yr,2080,43.7427342
1428,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Wind,EJ/yr,2090,197.50955280000002
1429,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Wind,EJ/yr,2090,57.39643277
1430,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Wind,EJ/yr,2090,61.59514009
1431,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Wind,EJ/yr,2090,19.02537681
1432,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Wind,EJ/yr,2090,6.667148033999999
1433,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Wind,EJ/yr,2090,52.82545506
1434,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Wind,EJ/yr,2100,223.8729536
1435,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Wind,EJ/yr,2100,62.23136977
1436,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Wind,EJ/yr,2100,72.44973304
1437,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Wind,EJ/yr,2100,21.4203471
1438,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Wind,EJ/yr,2100,7.340586121
1439,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Wind,EJ/yr,2100,60.43091758
